date,reuters_estimate,official_fix,deviation_points,forecast_url,official_url,actual_source,quality_note,retrieved_at
2026-05-15,6.7976,6.8415,439,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67976-reuters-estimate-20260515/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-18,6.8086,6.8435,349,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68086-reuters-estimate-20260518/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-19,6.7909,6.8375,466,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67909-reuters-estimate-20260519/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-20,6.8072,6.8397,325,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68072-reuters-estimate-20260520/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-21,6.7955,6.8349,394,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67955-reuters-estimate-20260521/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-22,6.7992,6.8373,381,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67992-reuters-estimate-20260522/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-25,6.7880,6.8318,438,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67880-reuters-estimate-20260525/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-26,6.7822,6.8288,466,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67822-reuters-estimate-20260526/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-27,6.7883,6.8291,408,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67883-reuters-estimate-20260527/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-28,6.7861,6.8240,379,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67861-reuters-estimate-20260528/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-29,6.7685,6.8176,491,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67685-reuters-estimate-20260529/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-01,6.7643,6.8167,524,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67643-reuters-estimate-20260601/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-02,6.7720,6.8187,467,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67720-reuters-estimate-20260602/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-03,6.7673,6.8184,511,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67673-reuters-estimate-20260603/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-04,6.7770,6.8203,433,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_missing; estimate taken from actual article title,2026-07-23T12:42:22+08:00
2026-06-05,6.7735,6.8157,422,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67735-reuters-estimate-20260605/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-08,,6.8198,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-09,6.7809,6.8147,338,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67809-reuters-estimate-20260609/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-10,6.7749,6.8130,381,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67749-reuters-estimate-20260610/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-11,6.7819,6.8150,331,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67819-reuters-estimate-20260611/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-12,6.7640,6.8109,469,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67640-reuters-estimate-20260612/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-15,6.7544,6.8088,544,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67544-reuters-estimate-20260615/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-16,6.7605,6.8108,503,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67605-reuters-estimate-20260616/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-17,6.7659,6.8096,437,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67659-reuters-estimate-20260617/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-18,6.7752,6.8130,378,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67752-reuters-estimate-20260618/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-22,6.7733,6.8150,417,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67733-reuters-estimate-20260622/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-23,6.7946,6.8171,225,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67946-reuters-estimate-20260513/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-24,6.8347,6.8195,-152,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68347-reuters-estimate-20260429/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-25,6.8048,6.8209,161,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68045-reuters-estimate-20260625/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-26,6.8015,6.8166,151,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68015-reuters-estimate-20260626/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-29,6.8041,6.8175,134,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68041-reuters-estimate-20260629/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-06-30,6.7877,6.8109,232,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67877-reuters-estimate-20260630/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-01,6.7795,6.8067,272,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67795-reuters-estimate-20260701/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-02,6.7929,6.8088,159,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67929-reuters-estimate-20260702/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-03,6.7913,6.8047,134,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67913-reuters-estimate-20260624/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-06,6.7850,6.8066,216,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67850-reuters-estimate-20260706/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-07,6.7838,6.8054,216,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67838-reuters-estimate-20260707/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-08,6.8018,6.8077,59,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68018-reuters-estimate-20260708/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-09,6.7978,6.8036,58,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-7978-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-10,6.7931,6.7989,58,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-9-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-13,6.7850,6.7972,122,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-7850-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,seed_verified,2026-07-23T12:42:22+08:00
2026-07-14,6.7927,6.7990,63,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-9-reuters-estimate-0/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,seed_verified,2026-07-23T12:42:22+08:00
2026-07-15,6.7695,6.7910,215,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-7695-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_preferred_over_actual_title_typo,2026-07-23T12:42:22+08:00
2026-07-16,6.7577,6.7909,332,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-79-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,seed_verified,2026-07-23T12:42:22+08:00
2026-07-17,6.7734,6.7934,200,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-9-reuters-estimate-1/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,seed_verified,2026-07-23T12:42:22+08:00
2026-07-20,6.7821,6.7948,127,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-7821-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,seed_verified,2026-07-23T12:42:22+08:00
2026-07-21,6.7706,6.7917,211,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,seed_verified,2026-07-23T12:42:22+08:00
2026-07-22,6.7737,6.7933,196,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-7737-reuters-estimate/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-07-23,6.7712,6.7906,194,https://investinglive.com/central-banks/pboc-is-expected-to-set-the-usd-cny-reference-rate-at-6-7-reuters-estimate,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
